"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"SG_UF";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"SQ_CANDIDATO";"NR_ORDEM_REDE_SOCIAL";"DS_URL"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002148365;1;"https://www.instagram.com/pereiradolagofilho?igsh=OHRvZ2VzMTRjbDZ2"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002228357;1;"www.https://instagran.com/mariaineshab"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002228365;1;"www.https://instagran.com/dieisonlimaoficial"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002209625;1;"https://www.instagram.com/dalmareginafmorais?igsh=dTE1dHlkaTcyd2Vs"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002077742;1;"https://www.instagram.com/joaomarcosmartiins?igsh=MWptbm01MXJjNW4ydA=="
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002157136;2;"https://www.instagram.com/danyellacorrea7/"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002234055;1;"https://www.instagram.com/helaine.magalhaes.77/"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002169389;1;"https://www.instagram.com/gmguimaraees/?igsh=NjJwd3JkMWFvengx"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002116890;2;"https://www.instagram.com/luizcontador44?igsh=N2E0NnZva3g5azht"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002114574;1;"https://www.instagram.com/profvalde?utm_source=ig_web_button_share_sheet&igsh=ZD"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002258308;2;"https://www.facebook.com/share/EFFx1Mc7FH41qziE/?mibextid=qi2Omg"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002132671;1;"https://www.instagram.com/renatocorrea_0/profilecard/?igsh=dGF4dTN0ajF2Ynl2"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002333039;2;"https://www.facebook.com/share/WyKXqkQkBN9A4BFJ/?mibextid=qi2Omg"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90001942494;2;"https://www.instagram.com/yasminsoficial?igsh=b2Z0Y3lhMXAxYjNx"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90001942497;1;"https://na01.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.instagram.com%2Fjoanathanmartin"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002116422;1;"https://www.instagram.com/hamiltonborges.oficial/"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002270881;2;"https://www.instagram.com/everaldolucianosantana?igsh=ZmI5OGpoNm1lc2dh"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002167100;2;"https://facebook.com/hildaliveira"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002248349;2;"https://www.facebook.com/mariana.alcantara.7?mibextid=ZbWKwL"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002002633;1;"https://www.instagram.com/alexbrastemp"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90001995596;1;"https://www.instagram.com/willian_balaa/?igsh=bmJmNzBzYW14ZWIz"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90001943296;1;"https://www.instagram.com/fernandoreis135"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90001943300;1;"https://www.instagram.com/josecarlosdmorais"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90001945019;2;"https://www.instagram.com/stories/guilhermealvestv"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002164167;2;"https://www.instagram.com/marizerabellobarros?igsh=M3dmM3p1dXVpOGhp"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002164169;2;"https://www.facebook.com/profile.php?id=100073196251144&mibextid=LQQJ4d"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002164170;1;"https://www.instagram.com/gaspardoosreis?igsh=Z3ZkaGNjNW9rcGY4"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002257899;2;"https://www.instagram.com/cleiacmelo_?igsh=NnkzYmltYmEzMzl2"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002120722;1;"https://www.facebook.com/share/znRygpUuCkqpG4xV/?mibextid=JRoKGi"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002120724;1;"https://www.instagram.com/fran_carvalho1204?igsh=MTEwc3V2ZHN0ZHNjZQ=="
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002003148;2;"https://www.facebook.com/elisangela.x.nascimento?mibextid=LQQJ4d"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90001995149;1;"https://www.instagram.com/tiago_sousa_ah?igsh=MTE2cXk1dmJ4amllaQ=="
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002113982;2;"https://www.instagram.com/alexvaleriano27?igsh=MXd1bjRmdXVyNDU3"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002233792;1;"https://www.facebook.com/profile.php?id=100074141404941&mibextid=ZbWKwL"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002150819;1;"https://www.instagram.com/barbosalucasbarbosadasilva?igsh=cW5id2R0bGZwa2V6"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90001977344;3;"https://www.tiktok.com/@patriciaseveroribeiro1"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002228183;1;"https://www.instagram.com/ffabiotome_setubal?igsh=cjhyYW4yczF4Zm96"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002170235;1;"https://www.instagram.com/rubensaparecidadeassis?igsh=MmxmMjVlM2lma3hi"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002247657;2;"https://www.instagram.com/fernandodovando?igsh=djEyMTZpanJ1c2o5"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002247376;7;"https://facebook.com/profile.php"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002120078;2;"https://www.facebook.com/ildaildesbatista?mibextid=ZbWKwL"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002248156;4;"https://x.com/Silvanasantosve?t=u06rWatBIvQi-HuwbmYxlw&s=09"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002248161;2;"https://www.instagram.com/adenilsonadv?igsh=MTAzNDg0MDJiNHNoNw=="
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002114737;1;"https://www.instagram.com/selaria_palmeiras/"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002374744;2;"https://www.facebook.com/calebe.dantaslima"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002374745;2;"https://www.instagram.com/adauto_du_corte?igsh=dGRjZzdkODY4ZThq"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002123305;2;"https://www.instagram.com/silviodeck/"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002123307;4;"https://www.facebook.com/prof.jairin/"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002123314;2;"https://www.facebook.com/frederick.lima.5"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002123317;1;" https://www.facebook.com/elane.lopes.56232"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90001942272;1;"https://www.instagram.com/antonimarsouzadias"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002178169;2;"https://www.facebook.com/weldes.brazdasilva?mibextid=LQQJ4d"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90001943160;1;"https://www.instagram.com/patypbrito"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90001988387;1;"https://www.instagram.com/iranibrancoo/"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90001989093;1;"https://www.facebook.com/GilbertoAndrade2020?mibextid=ZbWKwL"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90001989100;2;"https://www.instagram.com/douglasmultiservice?igsh=OHl2MHp4c2xtdHQ1"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90001996230;4;"https://kwai-video.com/u/@cidacosta498/SmsSNYCM"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002003144;1;"https://www.facebook.com/admosto.xavierdegodoi?mibextid=LQQJ4d"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002003145;1;"https://www.instagram.com/fredvictor10?igsh=ZTF3cDZid291aTJw"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002047139;2;"https://www.instagram.com/luizalbertomourabrandao?igsh=MW11aXVvYmw1Zmlyeg=="
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002047358;2;"https://www.youtube.com/@resenhafutebolamador3273"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002047361;2;"https://www.instagram.com/enfermeiraadrianaribeiro"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002047200;1;"https://www.instagram.com/marymathersantos?igsh=MWpwcGlzNmVxMjVodQ=="
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002035759;2;"https://www.facebook.com/share/1WE2LC1xDnkG8QUt/?mibextid=LQQJ4d"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002035765;3;"https://www.instagram.com/marcioaguaslindas?igsh=MW1iaTBjYmM5cjlmZA%3D%3D&utm_so"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002074093;1;"https://www.instagram.com/dr.geraldo.espindola?igsh=cGZpY245ejZoNjNl"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002047209;2;"https://www.instagram.com/matheussouza4084?igsh=cmdvNXdkcjZhbG4x"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002051674;2;"https://www.facebook.com/people/Divinaldo-Vino/pfbid0384wSsitbgn8jm4QM5q9vFrA46L"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002109101;2;"https://www.facebook.com/cassio92606644?mibextid=JRoKGi"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002109110;1;"https://www.instagram.com/jbarros_geraldo?igsh=MTFkd2h6Z2xudjM2Zw=="
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002074019;1;"https://www.instagram.com/ivairalvessobrinho/"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002074025;3;"https://www.facebook.com/share/sUx7Xj5KwEmvh3Un/?mibextid=qi2Omg"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002105966;2;"https://www.facebook.com/profile.php?id=100004429831264&mibextid=LQQJ4d"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002104518;2;"https://www.facebook.com/mariaaparecida.trindadedejesus"
"06/10/2024";"16:30:41";2024;"GO";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";90002050631;1;"https://www.instagram.com/zecem1751?utm_source=qr&igsh=eTNqbW1zczF6cHU="
