"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"SG_UF";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"SQ_CANDIDATO";"NR_ORDEM_REDE_SOCIAL";"DS_URL"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002011351;2;"https://www.instagram.com/amansacorno43?igsh=ejBjYjhkMXB2aXIh"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002011351;4;"https://youtube.com/@podcornopodcast?si=4nBB5DeluO6xmU0d"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002011354;1;"https://www.facebook.com/raniel.silvasousa"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002128711;2;"https://web.facebook.com/jeiciany.30?locale=pt_BR"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002121198;1;"https://www.instagram.com/charlesbispo_?igsh=OXcycWp2Y2NiNGlu"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230001946945;1;"https://www.instagram.com/carlao_4714"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230001946946;2;"https://www.facebook.com/harllessonbibiano"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230001947173;1;"https://www.facebook.com/profile.php?id=61558058532119&mibextid=ZbWKwL"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002109191;1;"https://www.instagram.com/brunoperes15/"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002052337;1;"https://www.instagram.com/leidi.vivi.9?igsh=aWdkeml5NnNpNmU3"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002121219;2;"https://www.facebook.com/profile.php?id=100000138891806&mibextid=ZbWKwL"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002024201;1;"http://arthur15.com.br/"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002235900;2;"https://www.facebook.com/share/jqj18e7FSr67YpuN/?mibextid=qi2Omg"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230001916949;1;"https://www.instagram.com/helida.carvalho.942?igsh=Mm0zZTUwcmxvMGo="
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002079092;1;"https://www.facebook.com/CatarinaGuerraRR"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230001984863;1;"https://instagram.com/janicecoelho"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002064376;2;"https://www.facebook.com/erlei.cunha.54?mibextid=ZbWKwL"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002011358;1;"https://www.instagram.com/thoonycarvallho/"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002011358;3;"https://www.tiktok.com/@thonny_carvalho?t=80EyG8Kavrh& r=1"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002011362;1;"https://www.instagram.com/izabeldesouzarr/?igsh=b3V5YTZjeG55cHlr"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002023579;1;"https://www.instagram.com/_angelacastro2024/"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002139785;2;"https://www.instagram.com/elton_lenno/"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230001983766;1;"https://www.instagram.com/konchitafeitos?igsh=MWNnYzVjNWVsdzBuNA=="
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230001983775;1;"https://www.instagram.com/andreacordeiro_pre?igsh=MXJycmhsNWhjN2hoZA=="
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230001924383;1;"https://www.instagram.com/warhmisson_oliveira/"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230001932915;2;"https://www.instagram.com/roni.marcelo.589/?hl=pt-br"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230001939675;2;"https://www.facebook.com/search/top?q=enfermeira%20cristiane%20lima"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230001939668;2;"https://www.facebook.com/search/top?q=davi%20ibernom"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002129694;1;"https://www.instagram.com/joseribamarsouzagomes/"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002129694;2;"https://www.facebook.com/joseribamar.souzagomes.52?locale=pt_BR"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002075964;1;"https://www.facebook.com/leandro.bastos.982"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002139776;1;"https://www.instagram.com/andreiabatistasg?igsh=MWtqOTVjeWwwcmdueQ=="
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002128766;1;"https://www.instagram.com/leandra.gentil.5?igsh=MW81azZ2NmI2MXRkYQ=="
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002109767;1;"https://www.facebook.com/share/ES63Kf2Jg28H1jes/?mibextid =qi2Omg"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230001984848;1;"https://instagram.com/maradopedra"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002123985;1;"https://www.instagram.com/katiane8609/"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002130115;1;"https://www.instagram.com/vaniraperesfranco?igsh=YzljYTk1ODg3Zg=="
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002130115;3;"https://www.tiktok.com/@vanira.peres.fran?_r=1&_d=ebcm97k9caad4m&sec_uid=MS4wLjA"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002129700;1;"https://www.instagram.com/romulo_sillva/"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002217235;1;"https://www.facebook.com/profile.php?id=100073642891292&mibextid=LQQJ4d"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002141283;1;"https://www.facebook.com/profile.php?id=61559422677067"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002140729;1;"https://www.facebook.com/joseanizios?mibextid=LQQJ4d"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002185652;1;"https://www.instagram.com/eliasdutradefreitas/?igsh=MXBqYXY4OG1zem92eQ%3D%3D"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002139083;2;"https://www.facebook.com/raimundo.herlanio"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002393306;3;"https://www.threads.net/@gleidsontx?xmt=AQGzR4AevRt2be2MXNdI9VM6LeqVl51jSVlPONDN"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002124176;1;"https://www.instagram.com/paulinacastro04212730?utm_source=ig_web_button_share_s"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002011347;2;"https://www.instagram.com/iris.aquino.diniz?igsh=djQzOHg0N2oxYzgz&utm_source=qr"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002011355;4;"https://www.tiktok.com/@marcelafvieira15?_t=8oZjIqiwM0z&_r=1"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002121199;1;"https://www.instagran.com/denis%20alcantara"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230001946902;1;"https://www.instagram.com/filozinha_05?igsh=MXZ3OHRsYXNrbzVqdQ=="
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230001946903;1;"https://www.facebook.com/nicodemio.saraviadefreitas?mibextid=JRoKGi"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230001946946;1;"https://www.instagram.com/harllessonbibiano"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230001947174;1;"https://www.instagram.com/yvanway_/"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230001947175;1;"https://www.instagram.com/juvane.salazar?igsh=MXZjc3BncWYzbXp0aw%3D%3D&utm_sourc"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230001929734;2;"https://www.facebook.com/mirella.soledade?mibextid=LQQJ4d"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002093903;2;"https://www.instagram.com/eliana_lopes1358/"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002121204;1;"https://www.instagram.com/ely_de_roraima?igsh=MW1jYjRuZTF1Mmw1"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002121211;1;"https://www.instagram.com/vilmara.melville30?igsh=d3hxMXV0OGlmNDlt&utm_source=qr"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002132118;2;"https://www.instagram.com/professor_rondinele3/"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230001904259;2;"https://www.facebook.com/onesimonardy.oliveira?locale=pt_BR"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230001984866;1;"https://instagram.com/chicao_roraima"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002235901;2;"https://www.facebook.com/paula.freitas.3150807?mibextid=ZbWKwL"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230001939669;1;"https://www.facebook.com/rosangela.silvalima.777"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002139788;1;"https://www.tiktok.com/@joelpinho10?_t=8of5PGaUVpW&_r=1"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002141332;1;"https://www.instagram.com/isispedrosa/?igsh=dmE5ZDBjN3Q0MWp6"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230001946938;1;"https://www.instagram.com/natalia_mucajai"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230001929727;1;"https://www.instagram.com/professor_agnaldo_?utm_source=qr&igsh=MWFiazk1MjhhZDg2"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230001924376;1;"https://www.instagram.com/thiagosaraivarr/?hl=pt-br"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002011345;1;"https://www.instagram.com/jullyerre_pablo?igsh=NG5najA0dGc0a2Fl&utm_source=qr"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002011357;3;"https://x.com/thiago_fogaa?s=11&t=eyWqpxKrWXTN95io-8_7NQ"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002075962;1;"https://www.instagram.com/diby7777/"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002113673;3;"https://www.threads.net/@leidlene_lima"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002109195;1;"https://www.facebook.com/luis.gonzagadasilva.98?locale=pt_BR"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002109198;2;"https://www.instagram.com/iarasantossaldanha/"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002109769;2;"https://www.facebook.com/cicerodeon.silvasousa?mibextid=Z bWKwL"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230001984849;1;"https://instagram.com/leandromacau"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002109778;1;"https://www.instagram.com/zelimaoficialrr?igsh=MXVhNmltcXYzdGY3eA=="
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002186561;1;"https://www.facebook.com/DepFranciscoAraujo1"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002186562;2;"https://web.facebook.com/wagner.feitosa.9216"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002186563;1;"https://www.instagram.com/letaniafontes/"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002234852;1;"https://www.instagram.com/sandovalpintoflores/"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230001983776;1;"https://www.instagram.com/vereadorgildeangari?igsh=MWQ0YnVpdjlnb2MxbQ=="
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002287894;1;"https://www.instagram.com/professora_walkesia/"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002336882;1;"https://www.instagram.com/rosanah_albuquerque/"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002336884;1;"https://www.instagram.com/yanesanita364/"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002011348;2;"https://www.facebook.com/profile.php?id=100083844416894"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002011349;3;"https://wa.me/qr/YEK2US5GC2S7F"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002130425;1;"https://www.instagram.com/leydy_m_santos/"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002121199;2;"https://www.facebook.com/denis%20alcantara"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002120581;2;"https://www.facebook.com/JandersonPMendes?mibextid=ZbWKwL"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230001995432;1;"https://www.instagram.com/irmao_sidnei_franco?igsh=MTRiaDBtem5scm9ydg=="
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002219787;1;"https://www.instagram.com/elissamarasilva?igsh=MXAybDZ4eHh0cW5leA%3D%3D&utm_sour"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002128767;1;"https://www.facebook.com/william.felix.5439?mibextid=JRoKGi"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002121204;2;"https://www.facebook.com/elizomar.moraesdelima.9?mibextid=ZbWKwL"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002024201;2;"https://www.youtube.com/@arthurhenriquerr"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002193965;1;"https://www.instagram.com/pref.drraposo?igsh=MXJ5bjI2bjhibm54cw%3D%3D&utm_source=qr"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230002371594;1;"https://www.instagram.com/pauloortiz5186/profilecard/?igsh=bWZiaWh6cDk3a3Bx"
"06/10/2024";"16:30:41";2024;"RR";2;"ELEIÇÃO ORDINÁRIA";619;"ELEIÇÕES MUNICIPAIS 2024";230001947244;1;"https://www.instagram.com/republicanos10rr/"
